num,time
50,15.004009
50,35.004009
50,30.004009
50,25.004009
50,10.004009
50,15.004009
50,45.004009
50,10.004009
50,20.004009
50,25.004009
50,20.004009
50,10.004009
50,15.004009
50,25.012005
50,25.004009
50,20.004009
50,15.007005
50,15.004009
50,25.004009
50,40.004009
50,10.004009
50,10.004009
50,10.004009
50,55.004009
50,25.007005
50,15.004009
50,10.004009
50,15.004009
50,20.004009
50,35.004009
50,25.004009
50,20.004009
50,10.004009
50,25.004009
50,25.004009
50,25.004009
50,20.004009
50,25.004009
50,20.004009
50,25.004009
50,40.004009
50,25.004009
50,20.004009
50,25.004009
50,15.004009
50,15.007005
50,30.004009
50,15.004009
50,15.004009
50,20.007005
50,20.004009
50,25.004009
50,30.004009
50,35.004009
50,20.004009
50,25.004009
50,25.004009
50,25.004009
50,30.004009
50,10.004009
50,25.004009
50,15.004009
50,20.004009
50,15.004009
50,20.004009
50,15.004009
50,20.012005
50,15.004009
50,15.004009
50,35.004009
50,45.004009
50,25.004009
50,20.004009
50,20.004009
50,15.004009
50,20.004009
50,20.004009
50,10.004009
50,15.004009
50,20.004009
50,25.004009
50,35.004009
50,20.007005
50,30.004009
50,25.004009
50,30.004009
50,30.004009
50,20.004009
50,30.004009
50,15.004009
50,25.004009
50,30.004009
50,30.004009
50,20.004009
50,15.004009
50,25.004009
50,15.004009
50,25.004009
50,20.004009
50,10.004009
50,35.004009
50,25.004009
50,20.004009
50,50.004009
50,20.004009
50,20.004009
50,20.004009
50,15.004009
50,15.004009
50,20.004009
50,15.004009
50,30.004009
50,20.004009
50,50.004009
50,30.004009
50,35.004009
50,20.004009
50,35.027005
50,35.004009
50,25.004009
50,20.004009
50,15.004009
50,25.004009
50,20.004009
50,20.004009
50,15.007005
50,25.004009
50,45.004009
50,15.004009
50,20.004009
50,30.004009
50,20.004009
50,40.004009
50,30.004009
50,30.004009
50,10.004009
50,30.004009
50,40.004009
50,45.004009
50,30.004009
50,15.004009
50,15.007005
50,25.004009
50,25.004009
50,30.004009
50,40.004009
50,30.007005
50,20.004009
50,10.004009
50,15.007005
50,15.004009
50,30.004009
50,35.004009
50,15.004009
50,20.007005
50,10.004009
50,20.004009
50,30.004009
50,45.004009
50,20.007005
50,30.004009
50,30.004009
50,25.004009
50,10.004009
50,20.004009
50,25.012005
50,35.004009
50,15.004009
50,20.004009
50,15.004009
50,40.004009
50,10.007005
50,25.004009
50,50.004009
50,35.004009
50,15.004009
50,30.004009
50,15.004009
50,10.004009
50,30.004009
50,15.004009
50,20.004009
50,15.007005
50,15.004009
50,20.007005
50,30.004009
50,20.004009
50,10.004009
50,30.004009
50,25.004009
50,45.004009
50,20.004009
50,30.004009
50,15.004009
50,20.004009
50,20.004009
50,15.007005
50,45.004009
50,10.004009
50,25.004009
50,20.007005
50,35.004009
50,20.004009
50,25.004009
50,20.004009
50,20.007005
50,25.004009
50,20.004009
50,20.004009
50,20.004009
50,20.012005
50,30.004009
50,15.004009
50,30.004009
50,20.004009
50,20.004009
50,45.007005
50,15.004009
50,20.004009
50,35.004009
50,30.004009
50,25.004009
50,20.022005
50,25.007005
50,15.004009
50,30.004009
50,10.004009
50,15.004009
50,50.004009
50,30.007005
50,25.004009
50,70.007005
50,30.004009
50,30.004009
50,45.004009
50,20.004009
50,35.004009
50,35.004009
50,40.004009
50,15.007005
50,20.012005
50,25.004009
50,30.004009
50,30.004009
50,30.004009
50,35.004009
50,30.004009
50,25.007005
50,40.004009
50,25.004009
50,25.004009
50,35.004009
50,20.004009
50,35.004009
50,20.004009
50,40.004009
50,10.004009
50,30.004009
50,35.004009
50,25.007005
50,35.004009
50,45.007005
50,15.004009
50,25.004009
50,20.004009
50,35.004009
50,25.004009
50,30.004009
50,25.004009
50,10.007005
50,20.004009
50,25.004009
50,30.004009
50,30.004009
50,30.004009
50,15.004009
50,30.004009
50,10.027005
50,55.004009
50,25.004009
50,20.004009
50,25.004009
50,15.004009
50,25.004009
50,35.007005
50,30.004009
50,30.004009
50,20.004009
50,25.004009
50,15.004009
50,30.004009
50,35.004009
50,20.004009
50,25.004009
50,15.004009
50,25.004009
50,20.004009
50,20.004009
50,15.004009
50,15.017005
50,30.004009
50,40.004009
50,30.004009
50,15.004009
50,15.004009
50,10.004009
50,35.004009
50,25.017005
50,30.007005
50,10.017005
50,20.004009
50,15.004009
50,20.004009
50,35.004009
50,15.004009
50,5.037005
50,50.004009
50,20.004009
50,30.007005
50,45.004009
50,45.017005
50,35.004009
50,30.004009
50,10.012005
50,15.004009
50,15.004009
50,25.022005
50,40.004009
50,35.004009
50,25.004009
50,60.004009
50,30.004009
50,20.004009
50,25.004009
50,15.007005
50,20.004009
50,15.004009
50,50.004009
50,20.012005
50,25.012005
50,20.004009
50,15.004009
50,30.004009
50,20.004009
50,25.004009
50,20.004009
50,20.004009
50,20.007005
50,30.004009
50,40.004009
50,30.004009
50,20.007005
50,30.004009
50,15.004009
50,15.004009
50,20.004009
50,10.004009
50,25.022005
50,25.004009
50,25.004009
50,25.004009
50,15.004009
50,15.004009
50,10.007005
50,10.007005
50,50.007005
50,20.004009
50,20.004009
50,25.004009
50,25.004009
50,35.004009
50,40.004009
50,15.004009
50,25.004009
50,25.004009
50,30.004009
50,20.004009
50,20.004009
50,40.004009
50,25.004009
50,25.004009
50,15.004009
50,20.004009
50,25.004009
50,20.004009
50,35.004009
50,20.004009
50,10.012005
50,25.004009
50,20.004009
50,20.004009
50,15.007005
50,30.004009
50,15.004009
50,30.004009
50,15.004009
50,25.004009
50,30.004009
50,30.004009
50,25.004009
50,15.007005
50,45.004009
50,15.007005
50,15.004009
50,25.004009
50,20.004009
50,35.004009
50,15.004009
50,30.004009
50,15.004009
50,15.004009
50,15.004009
50,15.004009
50,25.004009
50,35.004009
50,15.004009
50,40.007005
50,15.004009
50,40.012005
50,20.004009
50,35.004009
50,35.004009
50,10.004009
50,30.004009
50,25.004009
50,25.004009
50,30.004009
50,25.007005
50,15.004009
50,25.004009
50,35.004009
50,20.004009
50,10.004009
50,30.004009
50,15.004009
50,20.004009
50,15.004009
50,20.004009
50,10.007005
50,30.007005
50,25.004009
50,20.004009
50,35.004009
50,15.004009
50,15.007005
50,20.004009
50,15.004009
50,15.007005
50,30.004009
50,15.004009
50,55.004009
50,25.004009
50,25.004009
50,15.004009
50,15.004009
50,35.004009
50,25.004009
50,15.004009
50,35.004009
50,25.004009
50,40.004009
50,25.004009
50,20.004009
50,10.004009
50,20.004009
50,30.004009
50,25.004009
50,25.004009
50,15.004009
50,25.004009
50,25.004009
50,25.004009
50,15.004009
50,25.004009
50,10.004009
50,25.004009
50,15.004009
50,10.007005
50,25.004009
50,20.007005
50,25.004009
50,25.004009
50,35.004009
50,10.007005
50,20.004009
50,20.004009
50,25.004009
50,15.004009
50,35.004009
50,20.004009
50,30.004009
50,20.004009
50,20.004009
50,15.004009
50,25.004009
50,30.004009
50,20.004009
50,20.004009
50,25.004009
50,20.004009
50,30.004009
50,35.004009
50,35.004009
50,30.004009
50,30.004009
50,20.004009
50,25.004009
50,30.004009
50,15.004009
50,20.004009
50,20.004009
50,35.004009
50,20.004009
50,20.004009
50,25.004009
50,35.004009
50,15.007005
50,15.004009
50,15.007005
50,20.004009
50,20.004009
50,20.004009
50,15.004009
50,20.004009
50,15.007005
50,15.004009
50,30.007005
50,30.004009
50,40.004009
50,20.004009
50,35.004009
50,25.004009
50,25.004009
50,15.004009
50,15.004009
50,30.004009
50,35.004009
50,40.004009
50,20.007005
50,25.004009
50,20.004009
50,20.004009
50,15.004009
50,25.004009
50,35.004009
50,35.004009
50,15.004009
50,15.004009
50,40.004009
50,20.004009
50,25.007005
50,35.017005
50,45.004009
50,20.004009
50,35.022005
50,25.004009
50,25.004009
50,15.004009
50,25.004009
50,40.022005
50,20.004009
50,15.004009
50,30.004009
50,25.022005
50,25.004009
50,20.007005
50,45.004009
50,15.004009
50,35.022005
50,75.004009
50,30.017005
50,20.004009
50,25.004009
50,25.004009
50,70.004009
50,25.004009
50,40.027005
50,30.004009
50,20.004009
50,25.004009
50,20.004009
50,20.004009
50,35.007005
50,30.004009
50,30.022005
50,15.004009
50,15.022005
50,25.004009
50,55.004009
50,15.017005
50,55.004009
50,15.004009
50,20.004009
50,15.004009
50,20.004009
50,20.004009
50,20.004009
50,35.004009
50,20.004009
50,20.004009
50,20.004009
50,20.004009
50,10.004009
50,20.004009
50,15.004009
50,15.004009
50,20.004009
50,15.004009
50,15.004009
50,30.004009
50,30.004009
50,10.004009
50,25.004009
50,25.004009
50,15.004009
50,25.004009
50,15.007005
50,10.007005
50,10.004009
50,35.004009
50,25.004009
50,20.004009
50,20.012005
50,20.004009
50,20.004009
50,20.004009
50,20.004009
50,35.004009
50,25.004009
50,10.004009
50,20.004009
50,15.004009
50,15.004009
50,35.007005
50,20.004009
50,15.004009
50,20.004009
50,20.004009
50,25.004009
50,25.004009
50,40.004009
50,10.004009
50,25.004009
50,25.004009
50,15.004009
50,20.004009
50,30.004009
50,15.004009
50,35.004009
50,30.004009
50,25.004009
50,15.007005
50,35.004009
50,35.004009
50,25.004009
50,35.007005
50,20.004009
50,10.004009
50,20.004009
50,35.004009
50,20.004009
50,20.004009
50,30.007005
50,25.007005
50,25.004009
50,20.004009
50,40.004009
50,20.004009
50,20.004009
50,60.004009
50,20.004009
50,20.004009
50,25.004009
50,25.004009
50,20.004009
50,20.004009
50,25.004009
50,15.004009
50,25.004009
50,20.004009
50,35.004009
50,20.004009
50,45.004009
50,50.004009
50,15.004009
50,50.004009
50,35.004009
50,25.004009
50,35.004009
50,25.004009
50,15.004009
50,15.004009
50,15.004009
50,20.004009
50,15.004009
50,15.004009
50,15.012005
50,20.004009
50,15.004009
50,15.007005
50,15.004009
50,20.004009
50,20.017005
50,20.004009
50,20.004009
50,25.004009
50,25.004009
50,25.004009
50,15.007005
50,15.004009
50,30.004009
50,20.004009
50,15.004009
50,20.004009
50,25.007005
50,25.004009
50,20.004009
50,40.004009
50,30.004009
50,20.017005
50,15.007005
50,15.007005
50,15.004009
50,20.004009
50,10.032005
50,20.004009
50,15.004009
50,15.004009
50,25.004009
50,15.004009
50,20.012005
50,20.004009
50,25.004009
50,25.004009
50,25.004009
50,25.004009
50,35.004009
50,25.004009
50,20.004009
50,25.004009
50,30.004009
50,30.004009
50,25.004009
50,15.004009
50,10.004009
50,20.004009
50,25.004009
50,10.004009
50,20.004009
50,25.004009
50,10.012005
50,25.004009
50,20.004009
50,30.004009
50,20.004009
50,25.004009
50,35.004009
50,35.004009
50,25.004009
50,20.004009
50,20.027005
50,35.004009
50,15.004009
50,20.007005
50,20.004009
50,20.007005
50,15.004009
50,20.007005
50,50.004009
50,20.004009
50,15.004009
50,25.004009
50,30.004009
50,20.004009
50,25.004009
50,10.004009
50,25.004009
50,40.007005
50,15.007005
50,25.004009
50,20.004009
50,40.004009
50,20.017005
50,20.007005
50,15.004009
50,20.004009
50,20.004009
50,25.004009
50,20.004009
50,40.004009
50,10.027005
50,20.004009
50,35.004009
50,20.004009
50,10.004009
50,30.004009
50,35.004009
50,15.004009
50,20.012005
50,10.017005
50,20.004009
50,20.004009
50,25.004009
50,25.007005
50,15.004009
50,25.004009
50,15.012005
50,5.007005
50,25.004009
50,30.004009
50,15.004009
50,15.004009
50,10.007005
50,30.004009
50,35.007005
50,25.004009
50,15.004009
50,20.004009
50,15.004009
50,15.004009
50,15.004009
50,15.004009
50,20.004009
50,30.004009
50,10.004009
50,25.004009
50,15.004009
50,15.004009
50,25.004009
50,15.004009
50,15.007005
50,20.004009
50,20.004009
50,20.004009
50,15.004009
50,40.004009
50,25.012005
50,20.004009
50,30.004009
50,20.004009
50,20.004009
50,35.004009
50,15.007005
50,10.004009
50,20.007005
50,30.004009
50,20.012005
50,35.004009
50,30.004009
50,20.004009
50,15.017005
50,20.004009
50,40.007005
50,20.004009
50,30.004009
50,30.007005
50,15.004009
50,15.004009
50,20.004009
50,20.004009
50,25.004009
50,20.007005
50,15.007005
50,25.004009
50,20.004009
50,20.012005
50,25.004009
50,15.004009
50,15.004009
50,30.004009
50,25.004009
50,25.004009
50,20.007005
50,70.004009
50,45.004009
50,10.017005
50,20.004009
50,15.012005
50,20.004009
50,30.004009
50,35.004009
50,35.004009
50,20.007005
50,20.004009
50,30.004009
50,25.004009
50,25.004009
50,20.004009
50,25.004009
50,15.004009
50,30.004009
50,20.004009
50,35.004009
50,35.004009
50,25.027005
50,40.007005
50,20.004009
50,20.004009
50,30.004009
50,25.004009
50,50.004009
50,45.004009
50,40.004009
50,25.004009
50,15.004009
50,25.004009
50,45.007005
50,40.004009
50,20.004009
50,20.012005
50,35.004009
50,15.004009
50,25.004009
50,30.007005
50,30.007005
50,20.037005
50,25.007005
50,20.012005
50,10.012005
50,20.012005
50,60.004009
50,25.004009
50,30.007005
50,15.004009
50,30.032005
50,35.007005
50,25.007005
50,35.007005
50,25.004009
50,35.004009
50,35.007005
50,20.004009
50,50.007005
50,60.004009
50,20.004009
50,20.004009
50,30.004009
50,45.004009
50,15.004009
50,45.017005
50,25.007005
50,25.004009
50,35.004009
50,25.004009
50,20.007005
50,65.004009
50,25.004009
50,20.004009
50,35.004009
50,25.004009
50,15.022005
50,30.004009
50,40.012005
50,55.012005
50,35.004009
50,15.012005
50,30.004009
50,25.004009
50,40.004009
50,15.004009
50,30.004009
50,20.004009
50,30.004009
50,20.007005
50,10.004009
50,20.004009
50,40.004009
50,20.012005
50,40.004009
50,45.012005
50,15.004009
50,30.004009
50,45.012005
50,15.004009
50,25.007005
50,25.004009
50,20.012005
50,35.007005
50,30.012005
50,25.012005
50,35.004009
50,20.004009
50,15.004009
50,35.004009
50,10.004009
50,25.004009
50,20.004009
50,35.012005
50,30.004009
50,25.004009
50,15.004009
50,30.007005
50,40.012005
50,20.007005
50,20.004009
50,10.004009
50,20.007005
50,25.004009
50,30.004009
50,10.004009
50,25.004009
50,25.004009
50,20.004009
50,20.004009
50,15.004009
50,20.004009
50,25.004009
50,20.004009
50,15.004009
50,25.004009
50,15.004009
50,20.004009
50,20.004009
50,25.004009
50,30.004009
50,25.004009
50,25.007005
50,15.004009
50,10.007005
50,15.004009
50,25.004009
50,25.007005
50,20.004009
50,25.004009
50,15.007005
50,15.007005
50,25.004009
50,20.004009
50,30.004009
50,20.004009
50,20.004009
50,30.004009
50,25.004009
50,20.004009
50,15.007005
50,20.007005
50,20.004009
50,35.004009
50,15.004009
50,10.012005
50,20.004009
50,20.004009
50,25.004009
50,20.004009
50,15.004009
50,35.004009
50,25.004009
50,30.004009
50,15.004009
50,15.004009
50,20.007005
50,10.004009
50,55.004009
50,15.004009
50,20.004009
50,20.004009
50,30.004009
50,25.004009
50,15.004009
50,20.004009
50,25.007005
50,25.004009
50,35.004009
50,25.007005
50,10.007005
50,10.007005
50,15.007005
50,25.004009
50,20.004009
50,35.004009
50,30.004009
50,25.004009
50,20.004009
50,20.004009
50,20.027005
50,30.004009
50,25.004009
50,20.004009
50,20.004009
50,20.004009
50,25.004009
50,20.004009
50,20.004009
50,20.004009
50,25.004009
50,15.004009
50,20.004009
50,50.004009
50,15.007005
50,40.004009
50,25.004009
50,25.004009
50,30.004009
50,30.004009
50,15.017005
50,40.004009
50,25.004009
50,20.004009
50,15.004009
50,25.007005
50,20.004009
50,25.004009
50,30.004009
50,30.012005
50,25.004009
50,30.004009
50,20.004009
50,25.004009
50,30.004009
50,25.004009
50,15.004009
50,20.004009
50,25.004009
50,20.004009
50,20.004009
50,25.004009
50,25.004009
50,15.004009
50,30.004009
50,20.007005
50,20.004009
50,20.004009
50,25.007005
50,15.004009
50,35.004009
50,25.004009
50,45.004009
50,25.004009
50,30.004009
50,20.004009
50,25.004009
50,20.004009
50,20.004009
50,10.007005
50,20.004009
50,20.007005
50,20.007005
50,30.004009
50,25.004009
50,20.004009
50,30.004009
50,45.004009
50,40.004009
50,25.004009
50,30.004009
50,40.004009
50,30.004009
50,15.022005
50,20.004009
50,25.004009
50,20.004009
50,20.004009
50,20.004009
50,35.004009
50,15.004009
50,20.004009
50,30.004009
50,25.007005
50,15.004009
50,35.004009
50,15.004009
50,15.004009
50,20.004009
50,15.007005
50,30.004009
50,20.004009
50,20.004009
50,30.017005
50,30.004009
50,15.012005
50,20.004009
50,20.004009
50,25.007005
50,35.004009
50,20.004009
50,25.004009
50,20.004009
50,30.004009
50,25.004009
50,15.004009
50,10.007005
50,35.004009
50,15.004009
50,25.004009
50,35.007005
50,20.004009
50,20.004009
50,15.004009
50,25.004009
50,15.004009
50,30.004009
50,15.004009
50,50.004009
50,15.004009
50,15.007005
50,30.027005
50,45.004009
50,85.004009
50,25.004009
50,30.022005
50,25.004009
50,45.004009
50,25.004009
50,35.004009
50,25.004009
50,30.004009
50,45.004009
50,40.004009
50,45.004009
50,15.004009
50,15.004009
50,60.022005
50,15.027005
50,25.007005
50,20.004009
50,30.004009
50,45.004009
50,50.027005
50,55.004009
50,55.004009
50,20.004009
50,25.004009
50,20.004009
50,30.004009
50,30.004009
50,40.004009
50,65.007005
50,35.004009
50,35.004009
50,35.004009
50,15.037005
50,25.004009
50,65.004009
50,25.004009
50,30.004009
50,15.022005
50,30.004009
50,20.004009
50,30.004009
50,25.007005
50,45.004009
50,95.004009
50,25.004009
50,50.004009
50,30.004009
50,10.004009
50,15.004009
50,15.004009
50,15.004009
50,40.004009
50,25.004009
50,20.004009
50,15.004009
50,30.004009
50,25.004009
50,15.004009
50,15.004009
50,20.004009
50,20.004009
50,30.004009
50,30.004009
50,20.007005
50,20.004009
50,15.004009
50,25.004009
50,25.004009
50,10.007005
50,20.012005
50,15.004009
50,10.007005
50,35.007005
50,25.004009
50,20.004009
50,30.004009
50,15.004009
50,30.004009
50,30.004009
50,30.004009
50,25.004009
50,15.004009
50,25.004009
50,25.004009
50,25.032005
50,15.004009
50,25.027005
50,20.004009
50,30.004009
50,20.007005
50,15.004009
50,15.012005
50,20.004009
50,45.004009
50,25.004009
50,25.004009
50,45.004009
50,15.004009
50,40.007005
50,10.004009
50,15.004009
50,20.004009
50,20.004009
50,25.004009
50,20.004009
50,20.017005
50,25.004009
50,25.004009
50,25.004009
50,20.004009
50,35.004009
50,20.004009
50,15.004009
50,35.004009
50,15.004009
50,20.004009
50,20.004009
50,20.004009
50,15.004009
50,30.004009
50,10.004009
50,15.007005
50,55.004009
50,45.027005
50,20.004009
50,20.004009
50,10.022005
50,20.004009
50,25.004009
50,25.007005
50,40.007005
50,35.007005
50,15.004009
50,15.004009
50,15.012005
50,20.004009
50,45.022005
50,25.004009
50,15.007005
50,15.004009
50,20.004009
50,20.004009
50,15.004009
50,10.004009
50,40.004009
50,20.004009
50,25.004009
50,15.004009
50,30.004009
50,20.004009
50,20.004009
50,10.012005
50,30.004009
50,40.007005
50,15.004009
50,65.004009
50,20.004009
50,20.004009
50,20.004009
50,15.004009
50,30.004009
50,35.004009
50,25.004009
50,20.004009
50,20.004009
50,30.004009
50,25.004009
50,25.004009
50,20.004009
50,15.004009
50,25.004009
50,15.004009
50,25.004009
50,30.004009
50,25.004009
50,10.007005
50,25.004009
50,15.004009
50,25.004009
50,15.007005
50,20.004009
50,10.007005
50,20.004009
50,20.004009
50,15.004009
50,25.004009
50,25.004009
50,20.004009
50,25.004009
50,15.007005
50,25.004009
50,30.004009
50,40.004009
50,20.027005
50,30.004009
50,25.004009
50,25.007005
50,30.004009
50,30.004009
50,30.004009
50,20.004009
50,15.004009
50,25.004009
50,25.004009
50,35.004009
50,15.004009
50,20.004009
50,15.004009
50,15.004009
50,25.017005
50,25.004009
50,15.022005
50,20.004009
50,20.004009
50,30.004009
50,40.004009
50,25.004009
50,35.004009
50,20.004009
50,20.007005
50,25.004009
50,40.004009
50,20.004009
50,15.004009
50,30.004009
50,15.004009
50,25.004009
50,20.004009
50,20.004009
50,35.004009
50,35.004009
50,30.004009
50,20.004009
50,20.004009
50,20.004009
50,40.004009
50,15.004009
50,25.004009
50,30.004009
50,30.004009
50,25.004009
50,20.004009
50,30.004009
50,25.004009
50,35.004009
50,20.004009
50,70.004009
50,20.007005
50,25.004009
50,30.004009
50,25.004009
50,55.004009
50,50.004009
50,20.004009
50,35.004009
50,30.004009
50,35.004009
50,25.004009
50,55.004009
50,25.004009
50,25.004009
50,20.004009
50,25.004009
50,35.004009
50,30.004009
50,35.004009
50,20.017005
50,20.004009
50,25.004009
50,20.004009
50,15.004009
50,15.004009
50,15.004009
50,20.007005
50,20.004009
50,35.004009
50,30.004009
50,30.012005
50,15.004009
50,30.004009
50,35.004009
50,15.004009
50,35.004009
50,40.007005
50,25.004009
50,20.004009
50,25.007005
50,20.004009
50,20.004009
50,35.004009
50,50.004009
50,35.004009
50,30.004009
50,15.004009
50,20.004009
50,40.004009
50,20.004009
50,40.004009
50,15.004009
50,45.004009
50,35.004009
50,20.004009
50,25.004009
50,20.004009
50,35.004009
50,25.004009
50,25.004009
50,25.004009
50,25.004009
50,15.004009
50,15.004009
50,10.004009
50,20.004009
50,25.004009
50,25.004009
50,20.004009
50,20.004009
50,30.004009
50,50.007005
50,20.004009
50,20.007005
50,25.004009
50,30.004009
50,20.004009
50,10.004009
50,25.004009
50,15.004009
50,20.004009
50,25.004009
50,25.004009
50,20.004009
50,20.004009
50,15.007005
50,15.004009
50,20.012005
50,25.004009
50,20.004009
50,25.004009
50,25.004009
50,20.004009
50,20.004009
50,25.004009
50,20.004009
50,50.004009
50,25.004009
50,40.004009
50,20.004009
50,30.004009
50,15.004009
50,20.027005
50,35.004009
50,20.004009
50,10.004009
50,35.004009
50,10.007005
50,20.004009
50,25.004009
50,25.004009
50,15.004009
50,20.004009
50,15.004009
50,30.004009
50,20.004009
50,30.004009
50,25.004009
50,35.004009
50,15.004009
50,25.004009
50,40.004009
50,30.004009
50,20.004009
50,20.004009
50,20.004009
50,15.004009
50,15.004009
50,20.004009
50,20.004009
50,25.004009
50,25.004009
50,25.004009
50,35.004009
50,15.004009
50,25.004009
50,20.004009
50,20.037005
50,55.004009
50,25.004009
50,40.004009
50,20.004009
50,30.004009
50,35.004009
50,20.004009
50,25.004009
50,20.004009
50,25.004009
50,25.004009
50,15.007005
50,25.004009
50,30.004009
50,35.004009
50,25.004009
50,15.004009
50,45.004009
50,25.004009
50,35.007005
50,30.004009
50,20.012005
50,30.004009
50,15.012005
50,40.004009
50,10.022005
50,20.017005
50,15.007005
50,15.004009
50,30.012005
50,20.004009
50,20.004009
50,20.004009
50,15.004009
50,15.004009
50,25.004009
50,20.004009
50,30.017005
50,15.004009
50,20.004009
50,15.004009
50,20.004009
50,40.004009
50,30.012005
50,15.022005
50,15.004009
50,25.004009
50,40.004009
50,20.004009
50,25.004009
50,25.017005
50,35.004009
50,15.004009
50,25.004009
50,25.004009
50,15.007005
50,20.007005
50,20.004009
50,40.004009
50,20.004009
50,40.004009
50,10.004009
50,20.004009
50,25.022005
50,15.007005
50,15.027005
50,25.004009
50,35.004009
50,20.004009
50,20.012005
50,30.004009
50,10.004009
50,25.012005
50,30.007005
50,35.007005
50,30.004009
50,20.004009
50,35.004009
50,70.004009
50,35.004009
50,45.004009
50,10.004009
50,35.004009
50,45.004009
50,25.004009
50,30.007005
50,20.004009
50,20.007005
50,35.004009
50,30.004009
50,20.004009
50,20.004009
50,20.007005
50,10.004009
50,30.004009
50,25.004009
50,15.022005
50,20.004009
50,30.022005
50,25.017005
50,15.004009
50,25.004009
50,25.012005
50,15.004009
50,15.004009
50,30.004009
50,30.004009
50,30.004009
50,35.004009
50,25.004009
50,15.004009
50,25.004009
50,15.017005
50,15.004009
50,15.004009
50,20.004009
50,30.004009
50,10.004009
50,15.004009
50,15.004009
50,20.004009
50,20.004009
50,25.017005
50,15.004009
50,25.004009
50,25.012005
50,30.004009
50,15.004009
50,10.004009
50,15.004009
50,50.004009
50,25.004009
50,20.004009
50,35.004009
50,15.004009
50,20.004009
50,20.004009
50,15.004009
50,15.004009
50,20.004009
50,20.004009
50,45.004009
50,35.004009
50,35.004009
50,35.004009
50,20.004009
50,35.004009
50,25.004009
50,20.004009
50,30.004009
50,20.004009
50,15.004009
50,15.004009
50,20.004009
50,30.004009
50,15.004009
50,20.004009
50,15.004009
50,30.004009
50,20.004009
50,15.004009
50,20.004009
50,10.004009
50,30.004009
50,15.004009
50,25.004009
50,25.004009
50,30.004009
50,25.004009
50,45.004009
50,25.012005
50,40.004009
50,5.004009
50,20.004009
50,10.004009
50,10.004009
50,15.007005
50,35.004009
50,15.004009
50,20.004009
50,20.004009
50,25.004009
50,35.004009
50,20.004009
50,30.004009
50,35.004009
50,30.004009
50,30.017005
50,30.004009
50,15.007005
50,20.004009
50,10.004009
50,25.004009
50,25.004009
50,30.004009
50,20.004009
50,20.004009
50,10.004009
50,20.004009
50,15.004009
50,25.004009
50,25.004009
50,30.004009
50,55.004009
50,30.007005
50,30.004009
50,20.004009
50,35.004009
50,15.004009
50,15.004009
50,25.004009
50,25.007005
50,10.004009
50,25.007005
50,25.007005
50,30.007005
50,15.004009
50,20.004009
50,30.004009
50,25.004009
50,25.004009
50,20.004009
50,25.004009
50,30.017005
50,25.004009
50,15.007005
50,20.004009
50,30.004009
50,45.004009
50,45.007005
50,15.007005
50,35.004009
50,20.007005
50,25.004009
50,25.007005
50,20.004009
50,30.007005
50,20.004009
50,25.004009
50,25.004009
50,25.012005
50,35.007005
50,20.004009
50,15.004009
50,45.004009
50,30.004009
50,15.004009
50,25.004009
50,30.004009
50,20.004009
50,20.004009
50,35.007005
50,25.004009
50,20.004009
50,25.004009
50,45.007005
50,25.004009
50,15.012005
50,20.004009
50,30.004009
50,30.004009
50,40.004009
50,20.004009
50,25.004009
50,20.004009
50,30.004009
50,55.004009
50,50.004009
50,30.004009
50,40.004009
50,15.007005
50,35.004009
50,20.004009
50,35.004009
50,30.004009
50,20.012005
50,15.004009
50,25.004009
50,50.004009
50,15.004009
50,40.012005
50,20.004009
50,45.007005
50,20.004009
50,30.004009
50,25.004009
50,35.007005
50,30.004009
50,30.004009
50,25.004009
50,20.004009
50,50.004009
50,20.007005
50,15.004009
50,20.004009
50,55.004009
50,50.012005
50,45.004009
50,40.004009
50,25.004009
50,30.004009
50,25.004009
50,20.004009
50,15.017005
50,50.012005
50,20.004009
50,20.017005
50,25.007005
50,35.004009
50,35.004009
50,25.004009
50,15.004009
50,15.007005
50,20.004009
50,20.004009
50,20.004009
50,25.004009
50,15.004009
50,30.004009
50,30.004009
50,20.012005
50,30.004009
50,20.004009
50,25.004009
50,25.004009
50,10.004009
50,20.004009
50,35.004009
50,20.004009
50,40.004009
50,20.004009
50,35.004009
50,25.004009
50,25.017005
50,30.007005
50,25.004009
50,25.022005
50,25.004009
50,20.004009
50,25.004009
50,15.007005
50,20.017005
50,25.004009
50,15.004009
50,25.004009
50,40.004009
50,25.004009
50,35.004009
50,10.004009
50,30.004009
50,30.007005
50,30.004009
50,15.004009
50,25.004009
50,10.017005
50,25.004009
50,10.007005
50,10.004009
50,15.004009
50,25.012005
50,30.004009
50,30.004009
50,30.004009
50,30.004009
50,35.007005
50,35.004009
50,40.004009
50,25.004009
50,40.017005
50,30.017005
50,15.004009
50,40.004009
50,20.004009
50,25.004009
50,50.004009
50,20.004009
50,25.004009
50,15.004009
50,15.007005
50,25.004009
50,20.004009
50,35.012005
50,30.004009
50,20.004009
50,40.004009
50,25.004009
50,40.004009
50,25.007005
50,55.007005
50,10.004009
50,25.004009
50,35.004009
50,20.004009
50,25.004009
50,50.004009
50,30.004009
50,25.012005
50,20.007005
50,20.004009
50,20.004009
50,25.012005
50,40.012005
50,25.007005
50,45.004009
50,25.004009
50,20.004009
50,10.004009
50,20.012005
50,35.017005
50,25.004009
50,30.004009
50,20.004009
50,20.004009
50,20.004009
50,30.004009
50,25.004009
