#nodes,mean,stderr
100 25.8559872128 11.3135062482
250 14.20412884 3.2186321456
400 13.5041588 2.69244339334
550 13.50409888 2.2911506064
700 13.90409888 2.40609625684
850 14.35406892 1.68136220724
1000 14.1541588 2.00662818837
1150 14.35403896 1.95633316101
1300 14.4777326316 1.91572636686
1450 14.6404271091 1.61075645949
1600 14.22294625 1.81502590658
