#nodes,maxhops,se
100 14.9468085106 2.73809617535
250 16.36 3.0741502891
400 16.34 2.11291268158
550 16.2 2.02977831302
700 16.29 1.73375315429
850 16.9 1.75783958312
1000 16.68 1.78258239641
1150 17.0882352941 2.07034590828
1300 17.2352941176 1.83204841205
1450 17.7037037037 1.821981315
1600 18.6666666667 2.27058484879
